tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
8.25E+17,RT @PalmerReport: White House insider claims Reince Priebus nearly resigned amid Donald Trump’s meltdown https://t.co/K4CTn5n33f,12,0,Twitter for iPhone,1/27/2017 1:05,8.19E+17,PlumpyStumpy,HotChildintheCity,1/11/2017 20:06,get the orange glow out of our White House,36,175,"Candyland, USA",
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",109,0,Twitter for Android,1/27/2017 1:05,18582555,nfinity22,Tim Riley,1/3/2009 17:23,Left of center. South of 60. Well rounded. Squarely in the 901. #SocialJustice #Progressive #StJudeHero #StLouisCardinals,1009,1281,"Memphis, TN",Central Time (US & Canada)
8.25E+17,RT @CNNPolitics: Trump to Mexican President Enrique Peña Nieto: It'd be better to cancel our meeting if Mexico won't pay for the wall https…,352,0,Twitter for iPhone,1/27/2017 1:05,19277733,DianneSmithArt,dianne smith,1/21/2009 5:35,I Am A Cultural Worker.,1345,1780,"ÜT: 40.813175,-73.947173",Eastern Time (US & Canada)
8.25E+17,"RT @IMPL0RABLE: #Resist

You're running a country, not a corporation Trumpy.

Trump to GOP. Gathering: Where’s My CIA. Director? https://t.…",54,0,Twitter Web Client,1/27/2017 1:05,74752676,davidsonra,Russell Davidson,9/16/2009 15:09,"Retired Military Officer. Impresario, Maven, Polymath, Poet, Provocateur, Oenophile, Citizen. 'Deep down I am very superficial.'",410,1217,"Sonoma, CA",Pacific Time (US & Canada)
8.25E+17,"RT @TheDemocrats: When Donald Trump talks about investigating voter fraud, he's really working to implement voter suppression: https://t.co…",732,0,Twitter for iPhone,1/27/2017 1:05,67374508,ClarityatWork,Kristin LeydigBryant,8/20/2009 17:50,My calling: inject clarity into chaos. #StrategyExecution #ChangeMgmt #Facilitation #Innovation #VisualThinking @Wharton MBA. Co-author of @hhystd 💜. Speaker.,1911,3324,"Atlanta, GA, USA",Eastern Time (US & Canada)
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",109,0,Twitter Web Client,1/27/2017 1:05,330433609,BillStewart415,Bill Stewart,7/6/2011 16:24,,398,327,,Pacific Time (US & Canada)
8.25E+17,RT @RealJack: Just let this sink in: Liberals are pissed because Donald Trump literally wants to enforce our immigration and border laws.,431,0,Twitter for iPad,1/27/2017 1:05,281321889,vickithenanny,Vicki Hood,4/13/2011 2:20,,268,266,Traveling,Eastern Time (US & Canada)
8.25E+17,"RT @Peoples_Pundit: Trump's Approval Rating Spikes, Voters Give Inauguration Speech High Marks - https://t.co/OCQFKrmH7p #PPDPoll",35,0,Twitter for iPhone,1/27/2017 1:05,22358337,maredayco,mare dayco,3/1/2009 12:28,Mare Dayco ~ The Spitfire. A Funky Filipina ~ Am. W. Coast World Hip-Pop Artist. Be The Light That Helps Others See.,248,177,"Hollywood, CA.",Alaska
8.25E+17,RT @CNNPolitics: Mexican President Enrique Peña Nieto cancels his Tuesday meeting with President Donald Trump https://t.co/qcp7jVXiuk,704,0,Twitter for Android,1/27/2017 1:05,8.23E+17,Paco53041412,Paco,1/21/2017 15:45,Noticias Estados Unidos y el mundo Periodistas y comentaristas Política Opinión Entretenimiento Noticias de Celebridades,14,36,,
8.25E+17,RT @MADE__USA: Barron Trump becomes first White House son since JFK Jr. #FirstFamily Barron is the youngest of Donald's five children #Trum…,68,0,Twitter for Android,1/27/2017 1:05,7.57E+17,TheTrumpBlogger,Trump Blogger,7/23/2016 2:57,I am about all things Donald Trump. Our President. Who will Make America Great Again.  Make America Safe Again.#MAGA   #TrumpPence,1747,1252,"District of Columbia, USA",Pacific Time (US & Canada)
8.25E+17,"RT @trump2016fan: Trump Helped Marine Left Rotting n Mex Prison 214 Days GOPe Ignored https://t.co/NQTbOejsQc https://t.co/sqD4J3mBBW
#Ohio…",243,0,Twitter for iPhone,1/27/2017 1:05,3103723512,myangel7777777,Deplorable Dali777,3/22/2015 21:13,Dedicated to my beloved mom in heaven ❤️ and all beloved Angels ❤️ Jesus Christ ❤️ Interests in Psychology. RTs/Follows Not always endorsements ❤️ Trump ❤️,3750,5058,,Eastern Time (US & Canada)
8.25E+17,#politics Donald Trump's Twitter account is secured using a personal Gmail address that could be hacked | The Indepe https://t.co/YpDr9Qb1f1,0,0,curare,1/27/2017 1:05,271374688,licryle,Cyrille Berliat,3/24/2011 11:24,,149,100,New York,Singapore
8.25E+17,"RT @RichardWeaving: Donald J. Trump
Best President
Ever  ! https://t.co/X8ZIxAE1qs",8,0,Twitter for Android,1/27/2017 1:05,2906351399,lisajnc1951,Deplorable SGT Rich,12/5/2014 13:30,"USA MP 1973-76,1979-1985 active and reserve. Member NRA Retired and living in rural NC. #MAGA #GodBlessAmerica",2685,2421,"Liberty, NC",
8.25E+17,Donald Trump “Trumpin” – BITCOIN https://t.co/EhVIJygCcu https://t.co/7pApo8kq2h #bitcoin,0,0,Ohio Bitcoin 2014,1/27/2017 1:05,2640444888,ohiobitcoin,Ohio Bitcoin,7/13/2014 23:05,Buy and sell #Bitcoin. Get real time #Bitcoin prices and exchange #Bitcoin. Convert #Bitcoin into USD and alt cryptocurrency. Trade #bitcoin.,12975,4575,Ohio,
8.25E+17,RT @CNNPolitics: CNN's @jaketapper fact-checks President Trump's claims on voter fraud https://t.co/qz7mXhRNNd https://t.co/C55UBz5WJU,431,0,Twitter Web Client,1/27/2017 1:05,22783224,jcgc50,JEC,3/4/2009 15:01,,6,115,,Central Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1236,0,Twitter for iPhone,1/27/2017 1:05,748606777,sickups,Preciosa Patrizia,8/10/2012 4:30,always put yourself first because people aint shit,915,625,,Central Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for Android,1/27/2017 1:05,2911307988,SithDaddy51,Sam Morales,11/26/2014 22:54,,353,520,,
8.25E+17,"RT @NPRinskeep: ""Other presidents... made a point of shielding themselves from the nonstop chatter to avoid becoming too reactive."" https:/…",52,0,Twitter for iPhone,1/27/2017 1:05,16969495,jakeburke,jakeburke,10/25/2008 18:06,"Director of Sales- Higher Education, https://t.co/qSEvlPc90C  Passionate about family, friends and curing Neurofibromatosis (NF)",534,773,Alpharetta GA,Eastern Time (US & Canada)
8.25E+17,RT @DJMorse: BREAKING: Man Who Doesn't Pay Taxes Wants Americans to Pay 20% Tax on Goods From Mexico #trumptax  https://t.co/hK6YPFfcV6,133,0,Twitter for iPhone,1/27/2017 1:05,24191972,ShannonNicholeB,ShannonNicholeB,3/13/2009 15:44,"Run with the hunted.... & pet the sweaty, dont sweat the petty.",663,571,"North Ogden, UT",Mountain Time (US & Canada)
8.25E+17,"RT @BryanFuller: We Are Running Out of Ways to Say That President Trump Is a Dangerous, Delusional Lunatic | GQ https://t.co/gvphfIy13v",228,0,Twitter for Android,1/27/2017 1:05,463027671,LouBoutinLov3r,Phrack,1/13/2012 16:54,"#TWD #THEWALKINGDEAD #PennyDreadful #Blacklist #TheLibrarians #OrphanBlack
#INTOTHEBADLANDS",180,190,,Atlantic Time (Canada)
8.25E+17,"RT @RichardWeaving: Donald J. Trump
Best President
Ever  ! https://t.co/X8ZIxAE1qs",7,0,Twitter for iPhone,1/27/2017 1:05,115221411,FX_Investierung,FX Raptor,2/18/2010 0:37,Trump Supporter! Pro-Israel. Conservative. Christian. W.S.! Pro-Gun. Pro-PEGIDA. Pro-AfD. Anti-Islam. Anti-Sharia Law. Texas with Trump!,1178,1848,"Houston, TX",Central Time (US & Canada)
8.25E+17,RT @scifri: Wanted: Scientists to run for office. https://t.co/bymDEeM6d5 https://t.co/HXaFXyp6Qd,67,0,Twitter Web Client,1/27/2017 1:05,32200853,DaleBoyd01,Dale Parkinson,4/16/2009 23:25,"Democratic Party Activist since RFK. Member of Stanislaus County Democratic Central Committee & Calif State Dem. Central Comm. 
Blogsite:  A democratic Voice",507,767,Turlock CA,Pacific Time (US & Canada)
8.25E+17,Can Donald Trump Save Our Economy In Time?! Tick Tock | David Seaman: https://t.co/gZ6BuVZkwp via @YouTube,0,0,Google,1/27/2017 1:05,8.01E+17,USA_FOXNEWS,FOX NEWS,11/21/2016 17:56,News,11,24,United States,
8.25E+17,"Great. Donald Trump, furthering his isolationist agenda, just called maple syrup ""the worst thing since hockey.""",0,0,Twitter for Android,1/27/2017 1:05,131853207,Fake_Dispatch,Fake Dispatch,4/11/2010 14:52,This is your almost too real to be fake news source.  Don't be fooled by other fake news sources.,18560,12022,"Columbus, Ohio",Eastern Time (US & Canada)
8.25E+17,A Violent Cesspool of Our Own Making: The Dark [K]night of Donald Trump - https://t.co/I6V9xy5tlr,0,0,Twitter Web Client,1/27/2017 1:05,166624682,Mysstyblue,Caroline Reznicek,7/14/2010 16:29,"Will follow back all asap #UniteBlue #Equality #TRUTH #ASPCA! ZERO tolerance for GUNS, ABUSE, BULLYING, RWNJs & LYING. I tweet truth backed by facts.",6627,7269,"Palmyra, VA",
8.25E+17,"RT @RichardWeaving: Donald J. Trump
Best President
Ever  ! https://t.co/X8ZIxAE1qs",7,0,Twitter for iPad,1/27/2017 1:05,252884246,dunnet26,Patricia Ewing,2/16/2011 3:19,,753,1536,,
8.25E+17,Wow. Good luck w/that. On second thought no luck w/ that Donald Trump wants to 'close up' the Internet  - CNNMoney https://t.co/pKfa8xKleA,0,0,Twitter Web Client,1/27/2017 1:05,20062066,Aspieadvocate,Carol Greenburg,2/4/2009 15:41,"Autistic Mom of autistic teen. Fangirl of @stevesilberman's #Neurotribes. Editor @thinkingautism. Kickbutt speaker, my company NY Special Needs Consulting",5423,4688,"Brooklyn,NY",Eastern Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for iPhone,1/27/2017 1:05,21660414,BckwoodsPayback,Backwoods Payback,2/23/2009 15:29,i'm a dude in a van that jams in bands...backwoods payback / all else failed / mRc & the souvenirs...always in the van...,542,350,west chester pennsylvania,Quito
8.25E+17,RT @Newsweek: There are cracks in Trump's wall strategy—and not just about who's going to pay for it https://t.co/thRoAFYJnG https://t.co/b…,15,0,Twitter for iPhone,1/27/2017 1:05,463317790,tedijeguey,Hombre malo,1/13/2012 23:57,"Proud American,NALC-#2130,Letter Carrier,Cowboys&Spurs,McAllen Texas,UTSA dad,",173,395,"McAllen, TX",
8.25E+17,@hoopshype Donald Trump. Period.,0,2,Twitter for Android,1/27/2017 1:05,137843036,Nuggets_Nation,See-Oh-Dee-Why,4/27/2010 23:02,Cody Russell: used to write for some Nuggets blogs; musician; owner of Soundcheck Rehearsal Studio; basketball addict; has seen KoRn 17 times; currently missing,362,198,"Denver, CO",Mountain Time (US & Canada)
8.25E+17,"RT @TheFix: Kirsten Gillibrand has voted against almost all of Donald Trump's nominees. 2020, anyone? https://t.co/mpozM4Qdo7 https://t.co/…",56,0,Twitter for iPad,1/27/2017 1:05,4147338979,jcatml,Janet Cathcart,11/6/2015 15:18,,31,132,,
8.25E+17,"RT @keithboykin: Charles Blow: Donald Trump is a ""pathological liar"" in a ""running war with the truth itself."" https://t.co/4B2MjquGPk http…",131,0,Twitter Web Client,1/27/2017 1:05,137180459,SkepBy,TheRealPeggy Ganong,4/26/2010 1:47,"Was born, have lived, am still around. I block stupid with alacrity and mirth. Oh, and I also block those stinky Russian eggs.",905,1113,Seattle,
8.25E+17,WELCOME CONCERT3 DONALD TRUMP Inauguration Day 2017  TOBY KEITH https://t.co/MQ7zs7NAAn via @YouTube,0,0,Twitter Web Client,1/27/2017 1:05,59687890,HenryImbriaco,Henry Imbriaco,7/24/2009 4:19,inside sales rep,1506,1130,Toronto ,Quito
8.25E+17,"RT @mlcalderone: Editors confront the ""emergency"" of Trump's presidency https://t.co/7jnxnCnakz",5,0,Twitter Web Client,1/27/2017 1:05,15299119,davidgaliel,David Galiel 📎,7/2/2008 15:51,"One day posterity will remember these strange times, when ordinary common honesty was called courage. -Yevgeny Yevtushenko",1629,576,"Portland, OR",Pacific Time (US & Canada)
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter Web Client,1/27/2017 1:05,8.23E+17,Moonshine1931,Moonshine,1/21/2017 21:50,"I'm into news, politics and my grand dogs.",11,62,,
8.25E+17,"Attention, Trump protesters: Don’t make The Donald’s case #VintageFresno https://t.co/L7mIPptraJ",0,0,Parkbench.com,1/27/2017 1:05,7.74E+17,FresnoPB1,Fresno PB,9/7/2016 17:27,"Locals: discover news, events, and deals in Fresno, CA. Businesses; advertise your products, services, and promotions for FREE #shoplocal",0,20,"Fresno, CA",
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter for Android,1/27/2017 1:05,7.67E+17,sunterra1014,JBrian,8/21/2016 19:33,Michigan based guy!,259,396,Michigan,
8.25E+17,Big city mayors confident they'll remain sanctuaries: Democratic mayors of the nation's largest cities are quickly… https://t.co/jk4maTZhJu,0,0,dlvr.it,1/27/2017 1:05,138224760,ShirleyHoman481,Shirley Homan,4/28/2010 23:57,Just a mother still trying to find her way in this big world.,432,319,Chicago IL,Atlantic Time (Canada)
8.25E+17,RT @LastWeekTonight: Donald Trump has made yet another horrifying thing we looked at in the past relevant again. This time it's torture. ht…,918,0, Tweedle,1/27/2017 1:05,16322041,jhy001,John,9/17/2008 2:09,Hobby: Genealogy,375,82,"Southern New Jersey, USA",Eastern Time (US & Canada)
8.25E+17,RT @EricSpracklen: Donald Trump on Obamacare today at the GOP retreat in Philly https://t.co/CC8LA5ecGS,5,0,Twitter for Android,1/27/2017 1:05,7.48E+17,Weasle37417140,DeplorableWeasel🐸,6/29/2016 0:09,"I am for Trump #Make America Great Again! Do not put me on lists! Thank all our Veterans!  and our Police Officers,
God Bless you and Thankyou for the Follow!🐸",2882,3957,,
8.25E+17,Donald Trump is building a wall on the Mexico border as undocumented crossing hits... https://t.co/nygnM8WiAS by #JbthomJohn via @c0nvey,0,0,Put your button on any page! ,1/27/2017 1:05,336279098,TooTillotson,Linda Tillotson,7/16/2011 1:23,,376,675,Huntington Beach Ca.,Pacific Time (US & Canada)
8.25E+17,Trump to move forward with voter fraud probe: President Donald Trump will not sign an executive order initiating an… https://t.co/FistJigkmd,0,0,dlvr.it,1/27/2017 1:05,138224760,ShirleyHoman481,Shirley Homan,4/28/2010 23:57,Just a mother still trying to find her way in this big world.,432,319,Chicago IL,Atlantic Time (Canada)
8.25E+17,Donald Trump's cabinet corruption https://t.co/h74IuRnENF via @BreezeOpinion https://t.co/FT3jGf6uo1,0,0,Hootsuite,1/27/2017 1:05,20323661,TheBreezeJMU,The Breeze,2/7/2009 18:13,James Madison University's student-run newspaper since 1922.,10353,280,"Harrisonburg, Va.",Eastern Time (US & Canada)
8.25E+17,"CIA director 'surprised' by torture memo: President Donald Trump's CIA director, Mike Pompeo, was ""surprised"" by a… https://t.co/CEDvthJOTX",0,0,dlvr.it,1/27/2017 1:05,138224760,ShirleyHoman481,Shirley Homan,4/28/2010 23:57,Just a mother still trying to find her way in this big world.,432,319,Chicago IL,Atlantic Time (Canada)
8.25E+17,Big city mayors confident they'll remain sanctuaries. https://t.co/RXh3u194Xe good for them,0,0,Twitter for Android,1/27/2017 1:05,51330400,gwaits,Gentry Waits,6/27/2009 3:22,,356,763,San Diego California ,Pacific Time (US & Canada)
8.25E+17,"RT @ringoffireradio: Donald Trump Sells Himself to the Highest Bidders
https://t.co/ddHOLOfGoY",11,0,Twitter for iPhone,1/27/2017 1:05,523945281,jeanneavalentin,Jeannette Valentin,3/14/2012 2:55,full time mom! interested in world affairs and travel.,185,521,Long Island New York,
8.25E+17,White House Prepares Probe Into Voter Fraud https://t.co/9UXWMvqnVi #NewYear,0,0,ElectronicSheepForInsomniacs,1/27/2017 1:05,23853560,EggmanOrWalrus,Phil Resch,3/11/2009 23:36,The Rosen Association,91,30,"San Francisco, CA",Europe/London
8.25E+17,RT @madammortuus: Donald Trump is signing more executive orders tonight.... sigh,15,0,Twitter for iPhone,1/27/2017 1:05,2267892872,__xfranx__,💙 Francesca 💙,12/29/2013 20:53,make sure your soul is as beautiful as you want your outer self to be || to love and be loved is to feel the sun from both sides || indigo soul 🌙🌞,1196,816,,
8.25E+17,"RT @PolitiFact: The Trump White House website said, ""In our nation’s capital, killings have risen by 50 percent."" Not quite. https://t.co/d…",134,0,Twitter for iPhone,1/27/2017 1:05,2258164398,NickTwinsFan,Nicholas Robinson,12/22/2013 21:54,"Working at Best Buy, former Target employee, making through life, and smiling along the way",62,270,,
8.25E+17,Mexican president cancels meeting with Trump @CNNPolitics https://t.co/74m71zdyYH,0,0,Twitter Web Client,1/27/2017 1:05,737718607,Evangelist18,SALLY BOLEYJACK,8/5/2012 0:56,"EVANGELIST18 I AM A HOLY GHOST, BLOOD WASHED WOMEN OF GOD. I AM A PROPHETESS. I CAST OUT DEVILS/EXCORCIST",196,33,"ATLANTA, GEORGIA",
8.25E+17,RT @elanaleoni: Sign this petition to stop @BetsyDeVos from being confirmed: https://t.co/fUQ0e6roML. 🙌 to @SenSanders #DeVosFacts #edrefor…,23,0,Twitter for iPhone,1/27/2017 1:05,807946176,limabeemaa,hl248,9/7/2012 1:31,,1088,2341,United States,
8.25E+17,"RT @2ALAW: How Police Officers Handled Protesters In Portland Today.

Donald Trump Isn't Coming..
He Is HERE......💥 Boom 💥

@steph93065
#Ba…",134,0,Twitter Web Client,1/27/2017 1:05,7.77E+17,jovanclordim,Jovan Lordim,9/16/2016 21:52,"#MAGA, Husband, Father, Love Dogs, Horses, wild life. I'M is a very powerful word . Honest conversation.  #Futures #Trading is my skill.",4979,4853,,Eastern Time (US & Canada)
8.25E+17,RT @WSJ: Canceled Trump-Peña Nieto meeting marks biggest U.S.-Mexico rift in decades https://t.co/LzgAZ6MHnT,43,0,Twitter for iPhone,1/27/2017 1:05,83014974,pavel_mc,Pável Meléndez,10/17/2009 0:36,Presidente Fundación Dxuladi AC | Politólogo UNAM | ex Candidato Dip Fed #Morena | Columnista | Internacionalista amateur| ex VicePresidente @IUSY_Global,3630,3639,Cd Ixtepec Oax México,Mexico City
